eligibility_id,journey_id,passenger_id,eligible,reason,updated_at
EL0004739,J000026,P005027,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004740,J000026,P005028,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004741,J000026,P005029,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004742,J000026,P005030,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004743,J000026,P005031,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004744,J000026,P005032,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004745,J000026,P005033,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004746,J000026,P005034,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004747,J000026,P005035,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004748,J000026,P005036,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004749,J000026,P005037,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004750,J000026,P005038,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004751,J000026,P005039,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004752,J000026,P005040,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004753,J000026,P005041,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004754,J000026,P005042,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004755,J000026,P005043,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004756,J000026,P005044,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004757,J000026,P005045,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004758,J000026,P005046,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004759,J000026,P005047,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004760,J000026,P005048,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004761,J000026,P005049,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004762,J000026,P005050,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004763,J000026,P005051,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004764,J000026,P005052,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004765,J000026,P005053,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004766,J000026,P005054,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004767,J000026,P005055,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004768,J000026,P005056,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004769,J000026,P005057,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004770,J000026,P005058,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004771,J000026,P005059,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004772,J000026,P005060,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004773,J000026,P005061,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004774,J000026,P005062,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004775,J000026,P005063,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004776,J000026,P005064,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004777,J000026,P005065,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004778,J000026,P005066,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004779,J000026,P005067,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004780,J000026,P005068,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004781,J000026,P005069,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004782,J000026,P005070,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004783,J000026,P005071,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004784,J000026,P005072,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004785,J000026,P005073,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004786,J000026,P005074,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004787,J000026,P005075,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004788,J000026,P005076,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004789,J000026,P005077,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004790,J000026,P005078,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004791,J000026,P005079,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004792,J000026,P005080,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004793,J000026,P005081,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004794,J000026,P005082,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004795,J000026,P005083,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004796,J000026,P005084,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004797,J000026,P005085,True,WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004798,J000026,P005086,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004799,J000026,P005087,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004800,J000026,P005088,False,NOT_WILLING_TO_EXCHANGE,2026-10-01 18:00:00
EL0004801,J000027,P005089,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004802,J000027,P005090,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004803,J000027,P005091,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004804,J000027,P005092,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004805,J000027,P005093,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004806,J000027,P005094,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004807,J000027,P005095,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004808,J000027,P005096,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004809,J000027,P005097,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004810,J000027,P005098,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004811,J000027,P005099,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004812,J000027,P005100,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004813,J000027,P005101,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004814,J000027,P005102,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004815,J000027,P005103,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004816,J000027,P005104,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004817,J000027,P005105,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004818,J000027,P005106,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004819,J000027,P005107,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004820,J000027,P005108,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004821,J000027,P005109,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004822,J000027,P005110,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004823,J000027,P005112,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004824,J000027,P005113,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004825,J000027,P005114,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004826,J000027,P005115,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004827,J000027,P005116,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004828,J000027,P005117,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004829,J000027,P005118,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004830,J000027,P005119,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004831,J000027,P005120,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004832,J000027,P005121,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004833,J000027,P005122,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004834,J000027,P005123,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004835,J000027,P005124,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004836,J000027,P005125,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004837,J000027,P005126,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004838,J000027,P005127,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004839,J000027,P005128,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004840,J000027,P005129,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004841,J000027,P005130,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004842,J000027,P005131,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004843,J000027,P005132,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004844,J000027,P005133,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004845,J000027,P005134,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004846,J000027,P005135,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004847,J000027,P005136,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004848,J000027,P005137,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004849,J000027,P005138,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004850,J000027,P005139,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004851,J000027,P005140,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004852,J000027,P005141,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004853,J000027,P005142,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004854,J000027,P005143,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004855,J000027,P005144,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004856,J000027,P005147,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004857,J000027,P005148,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004858,J000027,P005149,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004859,J000027,P005150,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004860,J000027,P005151,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004861,J000027,P005152,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004862,J000027,P005153,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004863,J000027,P005154,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004864,J000027,P005155,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004865,J000027,P005156,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004866,J000027,P005157,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004867,J000027,P005158,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004868,J000027,P005159,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004869,J000027,P005160,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004870,J000027,P005161,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004871,J000027,P005162,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004872,J000027,P005163,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004873,J000027,P005164,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004874,J000027,P005165,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004875,J000027,P005166,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004876,J000027,P005167,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004877,J000027,P005168,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004878,J000027,P005169,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004879,J000027,P005170,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004880,J000027,P005171,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004881,J000027,P005172,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004882,J000027,P005173,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004883,J000027,P005174,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004884,J000027,P005175,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004885,J000027,P005176,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004886,J000027,P005177,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004887,J000027,P005178,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004888,J000027,P005179,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004889,J000027,P005180,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004890,J000027,P005181,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004891,J000027,P005182,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004892,J000027,P005183,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004893,J000027,P005184,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004894,J000027,P005185,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004895,J000027,P005186,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004896,J000027,P005187,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004897,J000027,P005188,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004898,J000027,P005189,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004899,J000027,P005190,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004900,J000027,P005191,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004901,J000027,P005192,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004902,J000027,P005193,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004903,J000027,P005194,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004904,J000027,P005195,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004905,J000027,P005196,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004906,J000027,P005197,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004907,J000027,P005198,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004908,J000027,P005199,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004909,J000027,P005200,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004910,J000027,P005201,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004911,J000027,P005202,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004912,J000027,P005203,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004913,J000027,P005204,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004914,J000027,P005205,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004915,J000027,P005206,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004916,J000027,P005215,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004917,J000027,P005216,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004918,J000027,P005217,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004919,J000027,P005218,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004920,J000027,P005219,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004921,J000027,P005220,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004922,J000027,P005221,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004923,J000027,P005222,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004924,J000027,P005223,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004925,J000027,P005224,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004926,J000027,P005225,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004927,J000027,P005226,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004928,J000027,P005227,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004929,J000027,P005228,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004930,J000027,P005229,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004931,J000027,P005230,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004932,J000027,P005231,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004933,J000027,P005232,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004934,J000027,P005233,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004935,J000027,P005234,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004936,J000027,P005235,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004937,J000027,P005236,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004938,J000027,P005237,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004939,J000027,P005238,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004940,J000027,P005239,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004941,J000027,P005240,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004942,J000027,P005241,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004943,J000027,P005242,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004944,J000027,P005243,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004945,J000027,P005244,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004946,J000027,P005245,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004947,J000027,P005246,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004948,J000027,P005247,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004949,J000027,P005248,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004950,J000027,P005249,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004951,J000027,P005250,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004952,J000027,P005251,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004953,J000027,P005252,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004954,J000027,P005253,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004955,J000027,P005254,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004956,J000027,P005255,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004957,J000027,P005256,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004958,J000027,P005257,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004959,J000027,P005258,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004960,J000027,P005259,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004961,J000027,P005260,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004962,J000027,P005261,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004963,J000027,P005262,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004964,J000027,P005263,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004965,J000027,P005264,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004966,J000027,P005265,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004967,J000027,P005266,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004968,J000027,P005267,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004969,J000027,P005268,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004970,J000027,P005269,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004971,J000027,P005271,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004972,J000027,P005272,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004973,J000027,P005273,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004974,J000027,P005274,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004975,J000027,P005275,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004976,J000027,P005276,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004977,J000027,P005277,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004978,J000027,P005278,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004979,J000027,P005279,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004980,J000027,P005280,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004981,J000027,P005281,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004982,J000027,P005282,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004983,J000027,P005283,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004984,J000027,P005284,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004985,J000027,P005285,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004986,J000027,P005286,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004987,J000027,P005287,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004988,J000027,P005288,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004989,J000027,P005289,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004990,J000027,P005290,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004991,J000027,P005291,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004992,J000027,P005292,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004993,J000027,P005293,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004994,J000027,P005294,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004995,J000027,P005295,True,WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004996,J000027,P005296,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004997,J000027,P005297,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004998,J000027,P005298,False,NOT_WILLING_TO_EXCHANGE,2026-10-05 18:00:00
EL0004999,J000028,P005299,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005000,J000028,P005300,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005001,J000028,P005301,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005002,J000028,P005302,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005003,J000028,P005303,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005004,J000028,P005304,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005005,J000028,P005305,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005006,J000028,P005306,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005007,J000028,P005307,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005008,J000028,P005308,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005009,J000028,P005309,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005010,J000028,P005316,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005011,J000028,P005317,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005012,J000028,P005318,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005013,J000028,P005319,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005014,J000028,P005320,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005015,J000028,P005321,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005016,J000028,P005322,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005017,J000028,P005323,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005018,J000028,P005324,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005019,J000028,P005325,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005020,J000028,P005326,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005021,J000028,P005327,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005022,J000028,P005328,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005023,J000028,P005329,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005024,J000028,P005330,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005025,J000028,P005331,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005026,J000028,P005332,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005027,J000028,P005333,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005028,J000028,P005334,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005029,J000028,P005335,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005030,J000028,P005336,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005031,J000028,P005337,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005032,J000028,P005338,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005033,J000028,P005339,False,NOT_WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005034,J000028,P005340,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005035,J000028,P005341,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005036,J000028,P005342,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
EL0005037,J000028,P005343,True,WILLING_TO_EXCHANGE,2026-10-08 18:00:00
